id,EPA_ID,Site_Name,City,State,County,Non-NPL_Status_Code,Non-NPL_Status_Date,NPL_Status_Code,x,y
1074,TND980558894,NORTH HOLLYWOOD DUMP,MEMPHIS,TN,SHELBY,[Blank Code],[Blank Date],D,-90.04898,35.149534
1075,WAD000641548,NORTH MARKET STREET,SPOKANE,WA,SPOKANE,[Blank Code],[Blank Date],F,-117.426047,47.65878
1076,PAD096834494,NORTH PENN - AREA 1,SOUDERTON,PA,MONTGOMERY,[Blank Code],[Blank Date],F,-75.325176,40.311771
1077,PAD057152365,NORTH PENN - AREA 12,WORCESTER,PA,MONTGOMERY,[Blank Code],[Blank Date],F,-75.34605,40.20077
1078,PAD002342475,NORTH PENN - AREA 2,HATFIELD,PA,MONTGOMERY,[Blank Code],[Blank Date],F,-75.299342,40.279827
1079,PAD980692693,NORTH PENN - AREA 5,MONTGOMERY TOWNSHIP,PA,MONTGOMERY,[Blank Code],[Blank Date],F,-75.236238,40.239436
1080,PAD980926976,NORTH PENN - AREA 6,LANSDALE,PA,MONTGOMERY,[Blank Code],[Blank Date],F,-75.283786,40.241495
1081,PAD002498632,NORTH PENN - AREA 7,NORTH WALES,PA,MONTGOMERY,[Blank Code],[Blank Date],F,-75.278232,40.21094
1082,NMD986670156,NORTH RAILROAD AVENUE PLUME,ESPANOLA,NM,RIO ARRIBA,[Blank Code],[Blank Date],F,-106.081823,35.991038
1083,ORN001002476,NORTH RIDGE ESTATES,KLAMATH FALLS,OR,KLAMATH,[Blank Code],[Blank Date],F,-121.78167,42.224867
1084,OHD980611875,NORTH SANITARY LANDFILL,DAYTON,OH,MONTGOMERY,[Blank Code],[Blank Date],F,-84.191607,39.758948
1085,NYD980762520,NORTH SEA MUNICIPAL LANDFILL,NORTH SEA,NY,SUFFOLK,[Blank Code],[Blank Date],D,-72.414252,40.932878
1086,MOD007163108,NORTH-U DRIVE WELL CONTAMINATION,SPRINGFIELD,MO,GREENE,[Blank Code],[Blank Date],D,-93.292299,37.208957
1087,WID006183826,NORTHERN ENGRAVING CO.,SPARTA,WI,MONROE,[Blank Code],[Blank Date],D,-90.812912,43.944133
1088,MID020883609,NORTHERNAIRE PLATING,CADILLAC,MI,WEXFORD,[Blank Code],[Blank Date],F,-85.401162,44.251953
1089,WAD980511778,NORTHSIDE LANDFILL,SPOKANE,WA,SPOKANE,[Blank Code],[Blank Date],F,-117.426047,47.65878
1090,IND050530872,"NORTHSIDE SANITARY LANDFILL, INC",ZIONSVILLE,IN,BOONE,[Blank Code],[Blank Date],F,-86.261937,39.950873
1091,FLD980602643,NORTHWEST 58TH STREET LANDFILL,HIALEAH,FL,MIAMI-DADE,[Blank Code],[Blank Date],D,-80.278106,25.857596
1092,ORD980988307,NORTHWEST PIPE & CASING/HALL PROCESS COMPANY,CLACKAMAS,OR,CLACKAMAS,[Blank Code],[Blank Date],F,-122.570369,45.407621
1093,WAD980833974,NORTHWEST TRANSFORMER,EVERSON,WA,WHATCOM,[Blank Code],[Blank Date],D,-122.342659,48.920117
1094,WAD027315621,NORTHWEST TRANSFORMER (SOUTH HARKNESS STREET),EVERSON,WA,WHATCOM,[Blank Code],[Blank Date],D,-122.342659,48.920117
1095,IAD980852461,NORTHWESTERN STATES PORTLAND CEMENT CO.,MASON CITY,IA,CERRO GORDO,[Blank Code],[Blank Date],D,-93.201037,43.153573
1096,CA4570024345,NORTON AIR FORCE BASE (LNDFLL #2),SAN BERNARDINO,CA,SAN BERNARDINO,[Blank Code],[Blank Date],F,-117.289765,34.108345
1097,MAD980670566,NORWOOD PCBS,NORWOOD,MA,NORFOLK,[Blank Code],[Blank Date],D,-71.198969,42.194391
1098,MID084566900,NOVACO INDUSTRIES,TEMPERANCE,MI,MONROE,[Blank Code],[Blank Date],D,-83.568824,41.779214
1099,PAD079160842,NOVAK SANITARY LANDFILL,SOUTH WHITEHALL TOWNSHIP,PA,LEHIGH,[Blank Code],[Blank Date],F,-75.539315,40.617679
1100,MAD062166335,"NUCLEAR METALS, INC.",CONCORD,MA,MIDDLESEX,[Blank Code],[Blank Date],F,-71.348948,42.460372
1101,CTD980669261,NUTMEG VALLEY ROAD,WOLCOTT,CT,NEW HAVEN,[Blank Code],[Blank Date],D,-72.986772,41.60232
1102,MND006154017,NUTTING TRUCK & CASTER CO.,FARIBAULT,MN,RICE,[Blank Code],[Blank Date],F,-93.268827,44.294964
1103,VA3170024605,NWS YORKTOWN - CHEATHAM ANNEX,YORKTOWN,VA,YORK,[Blank Code],[Blank Date],F,-76.509673,37.238756
1104,MAD990685422,NYANZA CHEMICAL WASTE DUMP,ASHLAND,MA,MIDDLESEX,[Blank Code],[Blank Date],F,-71.463396,42.261207
1105,MED980731475,O'CONNOR CO.,AUGUSTA,ME,KENNEBEC,[Blank Code],[Blank Date],F,-69.77949,44.310624
1106,MND980904056,OAK GROVE SANITARY LANDFILL,OAK GROVE TOWNSHIP,MN,ANOKA,[Blank Code],[Blank Date],D,-94.792707,45.658525
1107,MOD981717036,OAK GROVE VILLAGE WELL,SULLIVAN,MO,FRANKLIN,[Blank Code],[Blank Date],F,-91.160421,38.208105
1108,TN1890090003,OAK RIDGE RESERVATION (USDOE),OAK RIDGE,TN,"ANDERSON, ROANE",[Blank Code],[Blank Date],F,-84.269645,36.010356
1109,MND980609515,OAKDALE DUMP,OAKDALE,MN,WASHINGTON,[Blank Code],[Blank Date],F,-92.964936,44.963022
1110,KSD980631766,OBEE ROAD,HUTCHINSON,KS,RENO,[Blank Code],[Blank Date],F,-97.929774,38.060845
1111,PAD980229298,OCCIDENTAL CHEMICAL CORP./FIRESTONE TIRE & RUBBER CO.,LOWER POTTSGROVE TOWNSHIP,PA,MONTGOMERY,[Blank Code],[Blank Date],F,-75.60335,40.251492
1112,WID006100275,"OCONOMOWOC ELECTROPLATING CO., INC.",ASHIPPIN,WI,DODGE,[Blank Code],[Blank Date],F,-88.515135,43.212812
1113,TXD980867279,ODESSA CHROMIUM #1,ODESSA,TX,ECTOR,[Blank Code],[Blank Date],F,-102.367643,31.845682
1114,TXD980697114,ODESSA CHROMIUM #2 (ANDREWS HIGHWAY),ODESSA,TX,ECTOR,[Blank Code],[Blank Date],D,-102.367643,31.845682
1115,WAD008957243,OESER CO.,BELLINGHAM,WA,WHATCOM,[Blank Code],[Blank Date],F,-122.478147,48.74908
1116,NED986369247,OGALLALA GROUND WATER CONTAMINATION,OGALLALA,NE,KEITH,[Blank Code],[Blank Date],F,-101.720399,41.128218
1117,UT9210020922,OGDEN DEFENSE DEPOT (DLA),OGDEN,UT,WEBER,[Blank Code],[Blank Date],F,-111.97383,41.223
1118,PAD980508816,OHIO RIVER PARK,NEVILLE ISLAND,PA,ALLEGHENY,[Blank Code],[Blank Date],F,-80.111433,40.506044
1119,OKD091598870,OKLAHOMA REFINING CO.,CYRIL,OK,CADDO,[Blank Code],[Blank Date],F,-98.200604,34.896456
1120,NYD980531727,OLD BETHPAGE LANDFILL,OYSTER BAY,NY,NASSAU,[Blank Code],[Blank Date],F,-73.532068,40.865654
1121,PAD980692420,OLD CITY OF YORK LANDFILL,SEVEN VALLEYS,PA,YORK,[Blank Code],[Blank Date],F,-76.768582,39.855656
1122,TXD980513808,OLD ESCO MANUFACTURING,Greenville,TX,HUNT,[Blank Code],[Blank Date],F,-96.110807,33.138449
1123,LAD980745533,OLD INGER OIL REFINERY,DARROW,LA,ASCENSION PARISH,[Blank Code],[Blank Date],D,-90.985377,30.118254
1124,WAD980982557,OLD INLAND PIT,SPOKANE,WA,SPOKANE,[Blank Code],[Blank Date],D,-117.426047,47.65878
1125,OHD980510200,OLD MILL,ROCK CREEK,OH,ASHTABULA,[Blank Code],[Blank Date],F,-80.860644,41.660333
1126,WA8680030931,OLD NAVY DUMP/MANCHESTER LABORATORY (USEPA/NOAA),MANCHESTER,WA,KITSAP,[Blank Code],[Blank Date],F,-122.544856,47.55593
1127,NYSFN0204234,OLD ROOSEVELT FIELD CONTAMINATED GW AREA,GARDEN CITY,NY,NASSAU,[Blank Code],[Blank Date],F,-73.634295,40.726768
1128,CTD980670806,OLD SOUTHINGTON LANDFILL,SOUTHINGTON,CT,HARTFORD,[Blank Code],[Blank Date],F,-72.877601,41.596487
1129,VTD000860239,OLD SPRINGFIELD LANDFILL,SPRINGFIELD,VT,WINDSOR,[Blank Code],[Blank Date],F,-72.482312,43.298408
1130,PAD981938939,OLD WILMINGTON ROAD GW CONTAMINATION,SADSBURYVILLE,PA,CHESTER,[Blank Code],[Blank Date],F,-75.891337,39.981772
1131,NYD980528657,OLEAN WELL FIELD,OLEAN,NY,CATTARAUGUS,[Blank Code],[Blank Date],F,-78.429927,42.083639
1132,MAD001403104,OLIN CHEMICAL,WILMINGTON,MA,MIDDLESEX,[Blank Code],[Blank Date],F,-71.172447,42.548171
1133,ALD008188708,OLIN CORP. (MCINTOSH PLANT),MCINTOSH,AL,WASHINGTON,[Blank Code],[Blank Date],F,-88.03139,31.266282
1134,MND000874354,OLMSTED COUNTY SANITARY LANDFILL,ORONOCO,MN,OLMSTED,[Blank Code],[Blank Date],D,-92.534906,44.166076
1135,NESFN0703481,OMAHA LEAD,OMAHA,NE,DOUGLAS,[Blank Code],[Blank Date],F,-95.997988,41.252363
1136,CAD042245001,OMEGA CHEMICAL CORPORATION,WHITTIER,CA,LOS ANGELES,[Blank Code],[Blank Date],F,-118.032844,33.979179
1137,WID000808568,OMEGA HILLS NORTH LANDFILL,GERMANTOWN,WI,WASHINGTON,[Blank Code],[Blank Date],D,-88.110369,43.228617
1138,WID980821656,ONALASKA MUNICIPAL LANDFILL,ONALASKA,WI,LA CROSSE,[Blank Code],[Blank Date],F,-91.235139,43.884409
1139,NYD986913580,ONONDAGA LAKE,SYRACUSE,NY,ONONDAGA,[Blank Code],[Blank Date],F,-76.147424,43.048122
1140,CAT080012024,"OPERATING INDUSTRIES, INC., LANDFILL",MONTEREY PARK,CA,LOS ANGELES,[Blank Code],[Blank Date],F,-118.122848,34.062511
1141,NJD002148799,ORANGE VALLEY REGIONAL GROUND WATER CONTAMINATION,WEST ORANGE/ORANGE,NJ,ESSEX,[Blank Code],[Blank Date],F,-74.210464,40.760977
1142,MDD982364341,"ORDNANCE PRODUCTS, INC.",NORTH EAST,MD,CECIL,[Blank Code],[Blank Date],F,-75.941333,39.600113
1143,WVD000850404,ORDNANCE WORKS DISPOSAL AREAS,MORGANTOWN,WV,MONONGALIA,[Blank Code],[Blank Date],F,-79.955897,39.629526
1144,GUD980637649,ORDOT LANDFILL,AGANA,GU,GUAM,[Blank Code],[Blank Date],F,144.751278,13.470891
1145,NCN000409895,ORE KNOB MINE,Ashe County,NC,ASHE,[Blank Code],[Blank Date],F,-81.471839,36.433967
1146,MID990858003,"ORGANIC CHEMICALS, INC.",GRANDVILLE,MI,KENT,[Blank Code],[Blank Date],F,-85.763088,42.909748
1147,OHD004379970,ORMET CORP.,HANNIBAL,OH,MONROE,[Blank Code],[Blank Date],F,-80.871837,39.667214
1148,MOD980686281,ORONOGO-DUENWEG MINING BELT,JOPLIN,MO,JASPER,[Blank Code],[Blank Date],F,-94.513281,37.084227
1149,PAD980712673,OSBORNE LANDFILL,GROVE CITY,PA,MERCER,[Blank Code],[Blank Date],F,-80.08867,41.157838
1150,MID980794440,OSSINEKE GROUND WATER CONTAMINATION,OSSINEKE,MI,ALPENA,[Blank Code],[Blank Date],D,-83.442474,44.902234
1151,MA2570024487,OTIS AIR NATIONAL GUARD BASE/CAMP EDWARDS,FALMOUTH,MA,BARNSTABLE,[Blank Code],[Blank Date],F,-70.608589,41.553221
1152,MID060174240,OTT/STORY/CORDOVA CHEMICAL CO.,DALTON TOWNSHIP,MI,MUSKEGON,[Blank Code],[Blank Date],F,-86.195517,43.324277
1153,NHD990717647,OTTATI & GOSS/KINGSTON STEEL DRUM,KINGSTON,NH,ROCKINGHAM,[Blank Code],[Blank Date],F,-71.053392,42.936477
1154,ILD980606750,OTTAWA RADIATION AREAS,OTTAWA,IL,LA SALLE,[Blank Code],[Blank Date],F,-88.842577,41.345589
1155,ARD042755231,OUACHITA NEVADA WOOD TREATER,READER,AR,OUACHITA,[Blank Code],[Blank Date],F,-93.104659,33.753509
1156,ILD000802827,OUTBOARD MARINE CORP.,WAUKEGAN,IL,LAKE,[Blank Code],[Blank Date],F,-87.844794,42.363633
1157,LAD980749139,"PAB OIL & CHEMICAL SERVICE, INC.",ABBEVILLE,LA,VERMILION PARISH,[Blank Code],[Blank Date],D,-92.134292,29.97465
1158,WAD009249210,PACIFIC CAR & FOUNDRY CO.,RENTON,WA,KING,[Blank Code],[Blank Date],F,-122.217066,47.482878
1159,CAD980636781,PACIFIC COAST PIPE LINES,FILLMORE,CA,VENTURA,[Blank Code],[Blank Date],F,-118.918154,34.399164
1160,IDD098812878,PACIFIC HIDE & FUR RECYCLING CO.,POCATELLO,ID,BANNOCK,[Blank Code],[Blank Date],D,-112.445534,42.871303
1161,WAD009248287,PACIFIC SOUND RESOURCES,SEATTLE,WA,KING,[Blank Code],[Blank Date],F,-122.332071,47.60621
1162,MID980794747,PACKAGING CORP. OF AMERICA,FILER CITY,MI,MANISTEE,[Blank Code],[Blank Date],F,-86.288072,44.21544
1163,KY8890008982,PADUCAH GASEOUS DIFFUSION PLANT (USDOE),PADUCAH,KY,MCCRACKEN,[Blank Code],[Blank Date],F,-88.600048,37.083389
1164,NMD980749980,PAGANO SALVAGE,LOS LUNAS,NM,VALENCIA,[Blank Code],[Blank Date],D,-106.73336,34.806166
1165,ILD980606685,PAGEL'S PIT,ROCKFORD,IL,WINNEBAGO,[Blank Code],[Blank Date],F,-89.093995,42.271131
1166,WA0000026534,PALERMO WELL FIELD GROUND WATER CONTAMINATION,TUMWATER,WA,THURSTON,[Blank Code],[Blank Date],F,-122.909306,47.007319
1167,TXD068104561,PALMER BARGE LINE,PORT ARTHUR,TX,JEFFERSON,[Blank Code],[Blank Date],D,-93.939947,29.88495
1168,PAD002395887,PALMERTON ZINC PILE,PALMERTON,PA,CARBON,[Blank Code],[Blank Date],F,-75.610187,40.801483
1169,SCD037398120,"PALMETTO RECYCLING, INC.",COLUMBIA,SC,RICHLAND,[Blank Code],[Blank Date],D,-81.034814,34.00071
1170,SCD003362217,PALMETTO WOOD PRESERVING,DIXIANA,SC,LEXINGTON,[Blank Code],[Blank Date],F,-81.05926,33.919321
1171,TX4890110527,PANTEX PLANT (USDOE),PANTEX VILLAGE,TX,CARSON,[Blank Code],[Blank Date],F,-99.901813,31.968599
1172,PAD980692594,PAOLI RAIL YARD,PAOLI,PA,CHESTER,[Blank Code],[Blank Date],F,-75.487644,40.041902
1173,PRD090290685,"PAPELERA PUERTORRIQUENA, INC.",UTUADO,PR,UTUADO MUNICIPALITY,[Blank Code],[Blank Date],F,-66.700452,18.26551
1174,SCD002601656,"PARA-CHEM SOUTHERN, INC.",SIMPSONVILLE,SC,GREENVILLE,[Blank Code],[Blank Date],F,-82.254283,34.737064
1175,VTD981062441,PARKER SANITARY LANDFILL,LYNDON,VT,CALEDONIA,[Blank Code],[Blank Date],F,-72.000072,44.545309
1176,NEN000704456,PARKVIEW WELL,GRAND ISLAND,NE,HALL,[Blank Code],[Blank Date],F,-98.342012,40.926396
1177,FLD041140344,PARRAMORE SURPLUS,MOUNT PLEASANT,FL,GADSDEN,[Blank Code],[Blank Date],D,-84.691279,30.657462
1178,SC6170022762,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,PARRIS ISLAND,SC,BEAUFORT,[Blank Code],[Blank Date],F,-80.69479,32.328746
1179,ILD005252432,PARSONS CASKET HARDWARE CO.,BELVIDERE,IL,BOONE,[Blank Code],[Blank Date],F,-88.844267,42.26391
1180,MID980476907,"PARSONS CHEMICAL WORKS, INC.",GRAND LEDGE,MI,EATON,[Blank Code],[Blank Date],F,-84.746376,42.753369
1181,WAD991281874,PASCO SANITARY LANDFILL,PASCO,WA,FRANKLIN,[Blank Code],[Blank Date],F,-119.100566,46.239579
1182,NYD991292004,"PASLEY SOLVENTS & CHEMICALS, INC.",HEMPSTEAD,NY,NASSAU,[Blank Code],[Blank Date],D,-73.61874,40.706213
1183,TX0000605329,PATRICK BAYOU,DEER PARK,TX,HARRIS,[Blank Code],[Blank Date],F,-95.12382,29.705228
1184,MD7170024536,PATUXENT RIVER NAVAL AIR STATION,PATUXENT RIVER,MD,ST. MARY'S,[Blank Code],[Blank Date],F,-76.42295,38.277266
1185,MPD980798318,PCB WAREHOUSE,GARAPAN,MP,SAIPAN,[Blank Code],[Blank Date],D,145.718056,15.206111
1186,FMD980637987,PCB WASTES,PALAU,FM,[Blank County],[Blank Code],[Blank Date],D,138.151944,9.579444
1187,GAN000407449,PEACH ORCHARD RD PCE GROUNDWATER PLUME SITE,AUGUSTA,GA,RICHMOND,[Blank Code],[Blank Date],F,-82.010515,33.473498
1188,FLD004091807,PEAK OIL CO./BAY DRUM CO.,TAMPA,FL,HILLSBOROUGH,[Blank Code],[Blank Date],F,-82.457178,27.950575
1189,HI4170090076,PEARL HARBOR NAVAL COMPLEX,PEARL HARBOR,HI,HONOLULU,[Blank Code],[Blank Date],F,-157.974891,21.344507
1190,NH7570024847,PEASE AIR FORCE BASE,PORTSMOUTH/NEWINGTON,NH,ROCKINGHAM,[Blank Code],[Blank Date],F,-70.793666,43.097866
1191,VAN000306115,PECK IRON AND METAL,PORTSMOUTH,VA,PORTSMOUTH CITY,[Blank Code],[Blank Date],F,-76.298274,36.835426
1192,MID006031348,PEERLESS PLATING CO.,MUSKEGON,MI,MUSKEGON,[Blank Code],[Blank Date],F,-86.248392,43.234181
1193,CAD980737092,PEMACO MAYWOOD,MAYWOOD,CA,LOS ANGELES,[Blank Code],[Blank Date],F,-118.185349,33.986681
1194,NYN000204407,PENINSULA BOULEVARD GROUNDWATER PLUME,HEWLETT,NY,NASSAU,[Blank Code],[Blank Date],F,-73.695686,40.643159
1195,FL9170024567,PENSACOLA NAVAL AIR STATION,PENSACOLA,FL,ESCAMBIA,[Blank Code],[Blank Date],F,-87.216915,30.421309
1196,WID006176945,PENTA WOOD PRODUCTS,DANIELS,WI,BURNETT,[Blank Code],[Blank Date],F,-92.477984,45.764712
1197,IAD980852578,PEOPLES NATURAL GAS CO.,DUBUQUE,IA,DUBUQUE,[Blank Code],[Blank Date],F,-90.664572,42.500558
1198,NJD980529598,PEPE FIELD,BOONTON,NJ,MORRIS,[Blank Code],[Blank Date],D,-74.408741,40.904019
1199,FLD032544587,"PEPPER STEEL & ALLOYS, INC.",MEDLEY,FL,MIAMI-DADE,[Blank Code],[Blank Date],F,-80.32644,25.840653
1200,ALD980728703,PERDIDO GROUND WATER CONTAMINATION,PERDIDO,AL,BALDWIN,[Blank Code],[Blank Date],F,-87.627209,31.007682
1201,MND980609572,PERHAM ARSENIC SITE,PERHAM,MN,OTTER TAIL,[Blank Code],[Blank Date],F,-95.573009,46.595344
1202,TXD980699656,PESSES CHEMICAL CO.,FORT WORTH,TX,TARRANT,[Blank Code],[Blank Date],D,-97.330766,32.755488
1203,KSD000829846,PESTER REFINERY CO.,EL DORADO,KS,BUTLER,[Blank Code],[Blank Date],F,-96.862252,37.81724
1204,WAD120513957,PESTICIDE LAB (YAKIMA),YAKIMA,WA,YAKIMA,[Blank Code],[Blank Date],D,-120.505899,46.602071
1205,PRD987367349,PESTICIDE WAREHOUSE I,ARECIBO,PR,ARECIBO,[Blank Code],[Blank Date],F,-66.665278,18.388009
1206,PRD987367299,PESTICIDE WAREHOUSE III,MANATI,PR,MANATI,[Blank Code],[Blank Date],F,-66.486673,18.420488
1207,NYD980530265,PETER COOPER,GOWANDA,NY,CATTARAUGUS,[Blank Code],[Blank Date],F,-78.935868,42.463117
1208,NYD980592547,PETER COOPER CORPORATION (MARKHAMS),DAYTON,NY,CATTARAUGUS,[Blank Code],[Blank Date],D,-78.976981,42.417005
1209,OHD987051083,PETERS CARTRIDGE FACTORY,KINGS MILLS,OH,WARREN,[Blank Code],[Blank Date],F,-84.248435,39.35576
1210,ILD003817137,PETERSEN SAND & GRAVEL,LIBERTYVILLE,IL,LAKE,[Blank Code],[Blank Date],D,-87.95313,42.283079
1211,RID055176283,"PETERSON/PURITAN, INC.",LINCOLN/CUMBERLAND,RI,PROVIDENCE,[Blank Code],[Blank Date],F,-71.398723,41.93995
1212,TXD980873350,"PETRO-CHEMICAL SYSTEMS, INC. (TURTLE BAYOU)",LIBERTY,TX,LIBERTY,[Blank Code],[Blank Date],F,-94.795478,30.057993
1213,LAD057482713,"PETRO-PROCESSORS OF LOUISIANA, INC.",SCOTLANDVILLE,LA,EAST BATON ROUGE PARISH,[Blank Code],[Blank Date],F,-91.164097,30.534248
1214,UTD093119196,PETROCHEM RECYCLING CORP./EKOTEK PLANT,SALT LAKE CITY,UT,SALT LAKE,[Blank Code],[Blank Date],D,-111.891047,40.760779
1215,FLD980798698,PETROLEUM PRODUCTS CORP.,PEMBROKE PARK,FL,BROWARD,[Blank Code],[Blank Date],F,-80.174769,25.987869
1216,NYD980507495,PFOHL BROTHERS LANDFILL,CHEEKTOWAGA,NY,ERIE,[Blank Code],[Blank Date],D,-78.744572,42.902614
1217,AZD980695902,PHOENIX-GOODYEAR AIRPORT AREA,GOODYEAR,AZ,MARICOPA,[Blank Code],[Blank Date],F,-112.357657,33.435339
1218,NJ3210020704,PICATINNY ARSENAL (USARMY),ROCKAWAY TOWNSHIP,NJ,MORRIS,[Blank Code],[Blank Date],F,-74.487242,40.930094
1219,MSD065490930,PICAYUNE WOOD TREATING SITE,PICAYUNE,MS,PEARL RIVER,[Blank Code],[Blank Date],F,-89.679508,30.525469
1220,RID980579056,PICILLO FARM,COVENTRY,RI,KENT,[Blank Code],[Blank Date],F,-71.564208,41.688598
1221,FLD980556351,PICKETTVILLE ROAD LANDFILL,JACKSONVILLE,FL,DUVAL,[Blank Code],[Blank Date],F,-81.655651,30.332184
1222,NJD980532808,PIJAK FARM,PLUMSTEAD TOWNSHIP,NJ,OCEAN,[Blank Code],[Blank Date],D,-75.119511,40.384057
1223,INN000508678,PIKE AND MULBERRY STREETS PCE PLUME,MARTINSVILLE,IN,MORGAN,[Blank Code],[Blank Date],F,-86.428328,39.427825
1224,VTD988366720,PIKE HILL COPPER MINE,CORINTH,VT,ORANGE,[Blank Code],[Blank Date],F,-72.279744,44.02757
1225,MND000245795,PINE BEND SANITARY LANDFILL,DAKOTA COUNTY,MN,DAKOTA,[Blank Code],[Blank Date],D,-93.177966,44.731554
1226,VTD980523062,PINE STREET CANAL,BURLINGTON,VT,CHITTENDEN,[Blank Code],[Blank Date],F,-73.212072,44.475883
1227,MED980732291,PINETTE'S SALVAGE YARD,WASHBURN,ME,AROOSTOOK,[Blank Code],[Blank Date],D,-68.156701,46.788217
1228,FLD056116965,PIONEER SAND CO.,WARRINGTON,FL,ESCAMBIA,[Blank Code],[Blank Date],D,-87.274972,30.384088
1229,FLD004054284,PIPER AIRCRAFT CORP./VERO BEACH WATER & SEWER DEPARTMENT,VERO BEACH,FL,INDIAN RIVER,[Blank Code],[Blank Date],F,-80.397274,27.638643
1230,NJD980505648,PJP LANDFILL,JERSEY CITY,NJ,HUDSON,[Blank Code],[Blank Date],F,-74.077642,40.728157
1231,KSD065735912,"PLATING, INC.",Great Bend,KS,BARTON,[Blank Code],[Blank Date],F,-98.764807,38.364457
1232,NY4571924774,PLATTSBURGH AIR FORCE BASE,PLATTSBURGH,NY,CLINTON,[Blank Code],[Blank Date],F,-73.452912,44.699487
1233,MAD980525232,PLYMOUTH HARBOR/CANNON ENGINEERING CORP.,PLYMOUTH,MA,PLYMOUTH,[Blank Code],[Blank Date],D,-70.667262,41.958446
1234,MID006013049,PMC GROUNDWATER,PETOSKEY,MI,EMMET,[Blank Code],[Blank Date],F,-84.95533,45.373343
1235,IND980684583,POER FARM,HANCOCK COUNTY,IN,HANCOCK,[Blank Code],[Blank Date],D,-85.848624,39.824992
1236,NJD981179047,POHATCONG VALLEY GROUND WATER CONTAMINATION,WARREN COUNTY,NJ,WARREN,[Blank Code],[Blank Date],F,-74.920877,40.884185
1237,NYD000511659,POLLUTION ABATEMENT SERVICES,OSWEGO,NY,OSWEGO,[Blank Code],[Blank Date],F,-76.510497,43.455346
1238,NJD980769350,POMONA OAKS RESIDENTIAL WELLS,GALLOWAY TOWNSHIP,NJ,ATLANTIC,[Blank Code],[Blank Date],D,-74.559688,39.492824
1239,MO0000958835,POOLS PRAIRIE,NEOSHO,MO,NEWTON,[Blank Code],[Blank Date],F,-94.367996,36.868955
1240,ARD008052508,"POPILE, INC.",EL DORADO,AR,UNION,[Blank Code],[Blank Date],F,-92.666267,33.20763
1241,WA4170090001,PORT HADLOCK DETACHMENT (USNAVY),INDIAN ISLAND,WA,JEFFERSON,[Blank Code],[Blank Date],D,-122.727946,48.053029
1242,NYD980654206,PORT WASHINGTON LANDFILL,PORT WASHINGTON,NY,NASSAU,[Blank Code],[Blank Date],F,-73.698186,40.825656
1243,UTD980718670,PORTLAND CEMENT (KILN DUST 2 & 3),SALT LAKE CITY,UT,SALT LAKE,[Blank Code],[Blank Date],F,-111.891047,40.760779
1244,ORSFN1002155,PORTLAND HARBOR,PORTLAND,OR,MULTNOMAH,[Blank Code],[Blank Date],F,-122.676482,45.523062
1245,ME7170022019,PORTSMOUTH NAVAL SHIPYARD,KITTERY,ME,YORK,[Blank Code],[Blank Date],F,-70.736137,43.088126
1246,MSD056029648,POTTER CO.,WESSON,MS,COPIAH,[Blank Code],[Blank Date],P,-90.397593,31.701277
1247,NCD981023260,POTTER'S SEPTIC TANK SERVICE PITS,MACO,NC,BRUNSWICK,[Blank Code],[Blank Date],F,-78.146107,34.287113
1248,OHD000382663,POWELL ROAD LANDFILL,DAYTON,OH,MONTGOMERY,[Blank Code],[Blank Date],F,-84.191607,39.758948
1249,GAD980496954,POWERSVILLE SITE,PEACH COUNTY,GA,PEACH,[Blank Code],[Blank Date],D,-83.826088,32.589293
1250,VTD069910354,POWNAL TANNERY,POWNAL,VT,BENNINGTON,[Blank Code],[Blank Date],F,-73.226946,42.792313
1251,CTD051316313,PRECISION PLATING CORP.,VERNON,CT,TOLLAND,[Blank Code],[Blank Date],F,-72.479037,41.81868
1252,NYD980768774,PREFERRED PLATING CORP.,FARMINGDALE,NY,SUFFOLK,[Blank Code],[Blank Date],F,-73.445401,40.7326
1253,PAD980508865,PRESQUE ISLE,ERIE,PA,ERIE,[Blank Code],[Blank Date],D,-80.085059,42.129224
1254,IND006377048,PRESTOLITE BATTERY DIVISION,VINCENNES,IN,KNOX,[Blank Code],[Blank Date],F,-87.528633,38.677269
1255,NMD980622773,PREWITT ABANDONED REFINERY,PREWITT,NM,MCKINLEY,[Blank Code],[Blank Date],F,-108.043956,35.362825
1256,PAN000305679,PRICE BATTERY LEAD SMELTER,HAMBURG,PA,BERKS,[Blank Code],[Blank Date],F,-75.981877,40.555648
1257,NJD070281175,PRICE LANDFILL,PLEASANTVILLE,NJ,ATLANTIC,[Blank Code],[Blank Date],F,-74.524042,39.389839
1258,OHD076773712,"PRISTINE, INC.",READING,OH,HAMILTON,[Blank Code],[Blank Date],F,-84.442164,39.223669
1259,MAD980731483,PSC RESOURCES,PALMER,MA,HAMPDEN,[Blank Code],[Blank Date],F,-72.328687,42.15841
1260,PAD981939200,PUBLICKER INDUSTRIES INC.,PHILADELPHIA,PA,PHILADELPHIA,[Blank Code],[Blank Date],D,-75.165222,39.952584
1261,NJD981084767,PUCHACK WELL FIELD,PENNSAUKEN TOWNSHIP,NJ,CAMDEN,[Blank Code],[Blank Date],F,-75.058009,39.956205
1262,WA2170023418,PUGET SOUND NAVAL SHIPYARD COMPLEX,BREMERTON,WA,KITSAP,[Blank Code],[Blank Date],F,-122.632936,47.56732
